Year,Month,Day,Fractional year,Modulation potential [MV]
1989,4,25,1989.312329,947.6
1989,4,26,1989.315068,931.2
1989,4,27,1989.317808,927.2
1989,4,28,1989.320548,938.8
1989,4,29,1989.323288,942.9
1989,4,30,1989.326027,954.9
1989,5,1,1989.328767,970.3
1989,5,2,1989.331507,987.4
1989,5,3,1989.334247,975.3
1989,5,4,1989.336986,981.8
1989,5,5,1989.339726,1044.7
1989,5,6,1989.342466,1028.1
1989,5,7,1989.345205,1050.5
1989,5,8,1989.347945,1073.2
1989,5,9,1989.350685,1043.4
1989,5,10,1989.353425,1028.5
1989,5,11,1989.356164,1016.6
1989,5,12,1989.358904,1010.5
1989,5,13,1989.361644,1001.5
1989,5,14,1989.364384,1010
1989,5,15,1989.367123,1012.5
1989,5,16,1989.369863,1002.4
1989,5,17,1989.372603,988.8
1989,5,18,1989.375342,964.8
1989,5,19,1989.378082,938.6
1989,5,20,1989.380822,934
1989,5,21,1989.383562,946.3
1989,5,22,1989.386301,940.2
1989,5,23,1989.389041,979.2
1989,5,24,1989.391781,1052.1
1989,5,25,1989.394521,1087.8
1989,5,26,1989.39726,1075.2
1989,5,27,1989.4,1069.9
1989,5,28,1989.40274,1061
1989,5,29,1989.405479,1052.2
1989,5,30,1989.408219,1038.1
1989,5,31,1989.410959,1016.5
1989,6,1,1989.413699,1000.4
1989,6,2,1989.416438,987.7
1989,6,3,1989.419178,978.8
1989,6,4,1989.421918,968.1
1989,6,5,1989.424658,968.5
1989,6,6,1989.427397,971.7
1989,6,7,1989.430137,997.9
1989,6,8,1989.432877,997.5
1989,6,9,1989.435616,1089.4
1989,6,10,1989.438356,1037.2
1989,6,11,1989.441096,1029.6
1989,6,12,1989.443836,1040.1
1989,6,13,1989.446575,1050
1989,6,14,1989.449315,1125.9
1989,6,15,1989.452055,1101.7
1989,6,16,1989.454795,1075.2
1989,6,17,1989.457534,1044.2
1989,6,18,1989.460274,1019.2
1989,6,19,1989.463014,986.4
1989,6,20,1989.465753,969.4
1989,6,21,1989.468493,1035.1
1989,6,22,1989.471233,993.7
1989,6,23,1989.473973,958.9
1989,6,24,1989.476712,921.1
1989,6,25,1989.479452,924.4
1989,6,26,1989.482192,930.8
1989,6,27,1989.484932,944.6
1989,6,28,1989.487671,941.4
1989,6,29,1989.490411,922.5
1989,6,30,1989.493151,910.8
1989,7,1,1989.49589,967.9
1989,7,2,1989.49863,990.7
1989,7,3,1989.50137,953.6
1989,7,4,1989.50411,951.6
1989,7,5,1989.506849,946.5
1989,7,6,1989.509589,949.9
1989,7,7,1989.512329,953.4
1989,7,8,1989.515068,932.8
1989,7,9,1989.517808,923.4
1989,7,10,1989.520548,933.6
1989,7,11,1989.523288,938.3
1989,7,12,1989.526027,923.6
1989,7,13,1989.528767,925.8
1989,7,14,1989.531507,920.7
1989,7,15,1989.534247,906.4
1989,7,16,1989.536986,901.7
1989,7,17,1989.539726,909.8
1989,7,18,1989.542466,894.9
1989,7,19,1989.545205,887.8
1989,7,20,1989.547945,882.6
1989,7,21,1989.550685,858.3
1989,7,22,1989.553425,844.2
1989,7,23,1989.556164,851
1989,7,24,1989.558904,854.5
1989,7,25,1989.561644,862.8
1989,7,26,1989.564384,863.6
1989,7,27,1989.567123,863.6
1989,7,28,1989.569863,862.5
1989,7,29,1989.572603,877
1989,7,30,1989.575342,883
1989,7,31,1989.578082,877.6
1989,8,1,1989.580822,872.5
1989,8,2,1989.583562,862.1
1989,8,3,1989.586301,855
1989,8,4,1989.589041,855
1989,8,5,1989.591781,849.8
1989,8,6,1989.594521,849.5
1989,8,7,1989.59726,846.5
1989,8,8,1989.6,845.7
1989,8,9,1989.60274,847.3
1989,8,10,1989.605479,907.7
1989,8,11,1989.608219,938.9
1989,8,12,1989.610959,927.6
1989,8,13,1989.613699,913
1989,8,14,1989.616438,962.7
1989,8,15,1989.619178,1011.2
1989,8,16,1989.621918,981.2
1989,8,17,1989.624658,999.8
1989,8,18,1989.627397,1010.5
1989,8,19,1989.630137,1072.7
1989,8,20,1989.632877,1081.4
1989,8,21,1989.635616,1053.1
1989,8,22,1989.638356,1033.2
1989,8,23,1989.641096,1031.5
1989,8,24,1989.643836,1019.1
1989,8,25,1989.646575,1010.5
1989,8,26,1989.649315,1020.2
1989,8,27,1989.652055,973.1
1989,8,28,1989.654795,1036.4
1989,8,29,1989.657534,987.9
1989,8,30,1989.660274,965.8
1989,8,31,1989.663014,954
1989,9,1,1989.665753,936.9
1989,9,2,1989.668493,940
1989,9,3,1989.671233,936.4
1989,9,4,1989.673973,992.1
1989,9,5,1989.676712,1067.8
1989,9,6,1989.679452,1140.6
1989,9,7,1989.682192,1144.2
1989,9,8,1989.684932,1075.4
1989,9,9,1989.687671,1068.4
1989,9,10,1989.690411,1071
1989,9,11,1989.693151,1060.8
1989,9,12,1989.69589,1056.2
1989,9,13,1989.69863,1072.9
1989,9,14,1989.70137,1079.5
1989,9,15,1989.70411,1066
1989,9,16,1989.706849,1035.7
1989,9,17,1989.709589,1033.9
1989,9,18,1989.712329,1067.2
1989,9,19,1989.715068,1190.4
1989,9,20,1989.717808,1140.7
1989,9,21,1989.720548,1090.7
1989,9,22,1989.723288,1012.7
1989,9,23,1989.726027,997.8
1989,9,24,1989.728767,971.6
1989,9,25,1989.731507,932.9
1989,9,26,1989.734247,928.7
1989,9,27,1989.736986,932.7
1989,9,28,1989.739726,931.5
1989,9,29,1989.742466,937.8
1989,9,30,1989.745205,902.1
1989,10,1,1989.747945,924
1989,10,2,1989.750685,953.6
1989,10,3,1989.753425,973.9
1989,10,4,1989.756164,957.6
1989,10,5,1989.758904,968.6
1989,10,6,1989.761644,992.3
1989,10,7,1989.764384,994.6
1989,10,8,1989.767123,1031.7
1989,10,9,1989.769863,1049.7
1989,10,10,1989.772603,1063.5
1989,10,11,1989.775342,1059.8
1989,10,12,1989.778082,1057.9
1989,10,13,1989.780822,1079.2
1989,10,14,1989.783562,1059.6
1989,10,15,1989.786301,1079.5
1989,10,16,1989.789041,1072
1989,10,17,1989.791781,1073.4
1989,10,18,1989.794521,1072.9
1989,10,19,1989.79726,1092.3
1989,10,20,1989.8,NaN
1989,10,21,1989.80274,1473.7
1989,10,22,1989.805479,1345.5
1989,10,23,1989.808219,1163.9
1989,10,24,1989.810959,1189.7
1989,10,25,1989.813699,NaN
1989,10,26,1989.816438,1206.2
1989,10,27,1989.819178,1279.8
1989,10,28,1989.821918,1263.2
1989,10,29,1989.824658,1180.5
1989,10,30,1989.827397,1096
1989,10,31,1989.830137,1092.3
1989,11,1,1989.832877,1100.8
1989,11,2,1989.835616,1116.3
1989,11,3,1989.838356,1112.5
1989,11,4,1989.841096,1081.7
1989,11,5,1989.843836,1107.6
1989,11,6,1989.846575,1138.7
1989,11,7,1989.849315,1135.9
1989,11,8,1989.852055,1142.1
1989,11,9,1989.854795,1240.4
1989,11,10,1989.857534,1249.4
1989,11,11,1989.860274,1244.3
1989,11,12,1989.863014,1228.6
1989,11,13,1989.865753,1235.9
1989,11,14,1989.868493,1202.3
1989,11,15,1989.871233,1155.8
1989,11,16,1989.873973,1137.2
1989,11,17,1989.876712,1161.3
1989,11,18,1989.879452,1144.9
1989,11,19,1989.882192,1080.5
1989,11,20,1989.884932,1054.1
1989,11,21,1989.887671,1035.2
1989,11,22,1989.890411,1076.2
1989,11,23,1989.893151,1074.7
1989,11,24,1989.89589,1059.8
1989,11,25,1989.89863,1052
1989,11,26,1989.90137,1055.9
1989,11,27,1989.90411,997.2
1989,11,28,1989.906849,1153.1
1989,11,29,1989.909589,1344.3
1989,11,30,1989.912329,1224
1989,12,1,1989.915068,1154.5
1989,12,2,1989.917808,1163.7
1989,12,3,1989.920548,1140.2
1989,12,4,1989.923288,1146.2
1989,12,5,1989.926027,1115.8
1989,12,6,1989.928767,1078.5
1989,12,7,1989.931507,1047.5
1989,12,8,1989.934247,1044.2
1989,12,9,1989.936986,1046.3
1989,12,10,1989.939726,1082.6
1989,12,11,1989.942466,1088.8
1989,12,12,1989.945205,1071.5
1989,12,13,1989.947945,1050.3
1989,12,14,1989.950685,1049.4
1989,12,15,1989.953425,1057.2
1989,12,16,1989.956164,1048.2
1989,12,17,1989.958904,1045.2
1989,12,18,1989.961644,1037.4
1989,12,19,1989.964384,1044.4
1989,12,20,1989.967123,1040.8
1989,12,21,1989.969863,1031.4
1989,12,22,1989.972603,1051.9
1989,12,23,1989.975342,1075
1989,12,24,1989.978082,1084.1
1989,12,25,1989.980822,1064.4
1989,12,26,1989.983562,1056.9
1989,12,27,1989.986301,1086.1
1989,12,28,1989.989041,1114.6
1989,12,29,1989.991781,1182.6
1989,12,30,1989.994521,1173.7
1989,12,31,1989.99726,1125.6
1990,1,1,1990,1120.4
1990,1,2,1990.00274,1100.3
1990,1,3,1990.005479,1068.9
1990,1,4,1990.008219,1055.4
1990,1,5,1990.010959,1056.2
1990,1,6,1990.013699,1051.8
1990,1,7,1990.016438,1050.4
1990,1,8,1990.019178,1060.8
1990,1,9,1990.021918,1058.9
1990,1,10,1990.024658,1042.5
1990,1,11,1990.027397,1020.3
1990,1,12,1990.030137,1003
1990,1,13,1990.032877,991.3
1990,1,14,1990.035616,992.8
1990,1,15,1990.038356,991.2
1990,1,16,1990.041096,992.2
1990,1,17,1990.043836,989.7
1990,1,18,1990.046575,990.3
1990,1,19,1990.049315,991.2
1990,1,20,1990.052055,1003
1990,1,21,1990.054795,996.4
1990,1,22,1990.057534,989.1
1990,1,23,1990.060274,988.5
1990,1,24,1990.063014,1007.5
1990,1,25,1990.065753,1014.6
1990,1,26,1990.068493,1011.1
1990,1,27,1990.071233,1003.1
1990,1,28,1990.073973,1014.8
1990,1,29,1990.076712,1004.8
1990,1,30,1990.079452,1007.6
1990,1,31,1990.082192,1011.5
1990,2,1,1990.084932,999.3
1990,2,2,1990.087671,1013.5
1990,2,3,1990.090411,1005
1990,2,4,1990.093151,992.3
1990,2,5,1990.09589,969.2
1990,2,6,1990.09863,981.4
1990,2,7,1990.10137,999.6
1990,2,8,1990.10411,989
1990,2,9,1990.106849,980.2
1990,2,10,1990.109589,970.5
1990,2,11,1990.112329,961.9
1990,2,12,1990.115068,958.8
1990,2,13,1990.117808,954.2
1990,2,14,1990.120548,1008.4
1990,2,15,1990.123288,1021.5
1990,2,16,1990.126027,1006.3
1990,2,17,1990.128767,1029
1990,2,18,1990.131507,1045.4
1990,2,19,1990.134247,1048.4
1990,2,20,1990.136986,1039.9
1990,2,21,1990.139726,1040
1990,2,22,1990.142466,1024.4
1990,2,23,1990.145205,1017.2
1990,2,24,1990.147945,1007.9
1990,2,25,1990.150685,996.2
1990,2,26,1990.153425,999.4
1990,2,27,1990.156164,996.6
1990,2,28,1990.158904,1008.7
1990,3,1,1990.161644,1004.4
1990,3,2,1990.164384,990
1990,3,3,1990.167123,974.2
1990,3,4,1990.169863,971.1
1990,3,5,1990.172603,972
1990,3,6,1990.175342,982.9
1990,3,7,1990.178082,984.3
1990,3,8,1990.180822,993.6
1990,3,9,1990.183562,1003.5
1990,3,10,1990.186301,991.5
1990,3,11,1990.189041,975.7
1990,3,12,1990.191781,969.4
1990,3,13,1990.194521,1077.8
1990,3,14,1990.19726,989
1990,3,15,1990.2,984.5
1990,3,16,1990.20274,985.1
1990,3,17,1990.205479,984.9
1990,3,18,1990.208219,989.3
1990,3,19,1990.210959,1010.6
1990,3,20,1990.213699,1019.7
1990,3,21,1990.216438,1087.6
1990,3,22,1990.219178,1146.3
1990,3,23,1990.221918,1146.2
1990,3,24,1990.224658,1135.7
1990,3,25,1990.227397,1120.5
1990,3,26,1990.230137,1110.5
1990,3,27,1990.232877,1110.9
1990,3,28,1990.235616,1112.5
1990,3,29,1990.238356,1117.7
1990,3,30,1990.241096,1168.5
1990,3,31,1990.243836,1215.6
1990,4,1,1990.246575,1101.8
1990,4,2,1990.249315,1069
1990,4,3,1990.252055,1089.1
1990,4,4,1990.254795,1062
1990,4,5,1990.257534,1048.4
1990,4,6,1990.260274,1034.3
1990,4,7,1990.263014,998.4
1990,4,8,1990.265753,1001.4
1990,4,9,1990.268493,1126.6
1990,4,10,1990.271233,1219.7
1990,4,11,1990.273973,1182.3
1990,4,12,1990.276712,1199.8
1990,4,13,1990.279452,1188.1
1990,4,14,1990.282192,1150.6
1990,4,15,1990.284932,1125.1
1990,4,16,1990.287671,1098
1990,4,17,1990.290411,1094.1
1990,4,18,1990.293151,1091.7
1990,4,19,1990.29589,1082.8
1990,4,20,1990.29863,1080.2
1990,4,21,1990.30137,1118.1
1990,4,22,1990.30411,1113.2
1990,4,23,1990.306849,1150.1
1990,4,24,1990.309589,1140.9
1990,4,25,1990.312329,1125.9
1990,4,26,1990.315068,1117.2
1990,4,27,1990.317808,1110.8
1990,4,28,1990.320548,1120.1
1990,4,29,1990.323288,1162
1990,4,30,1990.326027,1170.9
1990,5,1,1990.328767,1130.3
1990,5,2,1990.331507,1121.1
1990,5,3,1990.334247,1108.5
1990,5,4,1990.336986,1098.7
1990,5,5,1990.339726,1086.4
1990,5,6,1990.342466,1065.4
1990,5,7,1990.345205,1053.6
1990,5,8,1990.347945,1075.7
1990,5,9,1990.350685,1083.5
1990,5,10,1990.353425,1102.7
1990,5,11,1990.356164,1118.8
1990,5,12,1990.358904,1092.7
1990,5,13,1990.361644,1094
1990,5,14,1990.364384,1097.4
1990,5,15,1990.367123,1103.8
1990,5,16,1990.369863,1102.6
1990,5,17,1990.372603,1103
1990,5,18,1990.375342,1092.7
1990,5,19,1990.378082,1125.5
1990,5,20,1990.380822,1175
1990,5,21,1990.383562,1192.6
1990,5,22,1990.386301,1211.2
1990,5,23,1990.389041,1197.5
1990,5,24,1990.391781,1183.6
1990,5,25,1990.394521,1162.5
1990,5,26,1990.39726,1167.4
1990,5,27,1990.4,NaN
1990,5,28,1990.40274,NaN
1990,5,29,1990.405479,1203.3
1990,5,30,1990.408219,1229.7
1990,5,31,1990.410959,1213.9
1990,6,1,1990.413699,1187.3
1990,6,2,1990.416438,1164.5
1990,6,3,1990.419178,1137.9
1990,6,4,1990.421918,1144.5
1990,6,5,1990.424658,1147.8
1990,6,6,1990.427397,1140.5
1990,6,7,1990.430137,1126.1
1990,6,8,1990.432877,1134
1990,6,9,1990.435616,1134.4
1990,6,10,1990.438356,1135
1990,6,11,1990.441096,1124.5
1990,6,12,1990.443836,1131.7
1990,6,13,1990.446575,1196
1990,6,14,1990.449315,1208.7
1990,6,15,1990.452055,1230.5
1990,6,16,1990.454795,1192.1
1990,6,17,1990.457534,1166.6
1990,6,18,1990.460274,1133.1
1990,6,19,1990.463014,1114.7
1990,6,20,1990.465753,1100.4
1990,6,21,1990.468493,1079
1990,6,22,1990.471233,1057.2
1990,6,23,1990.473973,1039.1
1990,6,24,1990.476712,1058.8
1990,6,25,1990.479452,1073.9
1990,6,26,1990.482192,1071.7
1990,6,27,1990.484932,1070.8
1990,6,28,1990.487671,1063.4
1990,6,29,1990.490411,1061.7
1990,6,30,1990.493151,1055.2
1990,7,1,1990.49589,1030.5
1990,7,2,1990.49863,1007.5
1990,7,3,1990.50137,996.9
1990,7,4,1990.50411,1013
1990,7,5,1990.506849,1054.9
1990,7,6,1990.509589,1051
1990,7,7,1990.512329,1020.9
1990,7,8,1990.515068,996.8
1990,7,9,1990.517808,1002.1
1990,7,10,1990.520548,1039.9
1990,7,11,1990.523288,1066.8
1990,7,12,1990.526027,1042.5
1990,7,13,1990.528767,1028.4
1990,7,14,1990.531507,1024
1990,7,15,1990.534247,1042.2
1990,7,16,1990.536986,1044.9
1990,7,17,1990.539726,1064.7
1990,7,18,1990.542466,1022.2
1990,7,19,1990.545205,986.6
1990,7,20,1990.547945,992.7
1990,7,21,1990.550685,999.6
1990,7,22,1990.553425,1002.6
1990,7,23,1990.556164,1014.4
1990,7,24,1990.558904,1013.5
1990,7,25,1990.561644,1015
1990,7,26,1990.564384,1011.6
1990,7,27,1990.567123,1004.1
1990,7,28,1990.569863,1088.4
1990,7,29,1990.572603,1089.1
1990,7,30,1990.575342,1069.5
1990,7,31,1990.578082,1050.1
1990,8,1,1990.580822,1045.8
1990,8,2,1990.583562,1128.5
1990,8,3,1990.586301,1117.8
1990,8,4,1990.589041,1089.5
1990,8,5,1990.591781,1061.2
1990,8,6,1990.594521,1035.5
1990,8,7,1990.59726,1042.2
1990,8,8,1990.6,1039.4
1990,8,9,1990.60274,1023.2
1990,8,10,1990.605479,1017
1990,8,11,1990.608219,1017.3
1990,8,12,1990.610959,1005.6
1990,8,13,1990.613699,990.5
1990,8,14,1990.616438,1014.1
1990,8,15,1990.619178,1020
1990,8,16,1990.621918,1085.4
1990,8,17,1990.624658,1095.3
1990,8,18,1990.627397,1094.7
1990,8,19,1990.630137,1084.3
1990,8,20,1990.632877,1073
1990,8,21,1990.635616,1086.4
1990,8,22,1990.638356,1084.8
1990,8,23,1990.641096,1047.9
1990,8,24,1990.643836,1051.7
1990,8,25,1990.646575,1022.3
1990,8,26,1990.649315,1055.8
1990,8,27,1990.652055,1105.8
1990,8,28,1990.654795,1055.5
1990,8,29,1990.657534,1039.5
1990,8,30,1990.660274,1033.3
1990,8,31,1990.663014,1037.7
1990,9,1,1990.665753,1043.4
1990,9,2,1990.668493,1034.7
1990,9,3,1990.671233,1034.4
1990,9,4,1990.673973,1033.5
1990,9,5,1990.676712,1013.3
1990,9,6,1990.679452,1016.8
1990,9,7,1990.682192,1013.8
1990,9,8,1990.684932,1005.5
1990,9,9,1990.687671,994
1990,9,10,1990.690411,990.5
1990,9,11,1990.693151,1003.7
1990,9,12,1990.69589,1012.6
1990,9,13,1990.69863,999.4
1990,9,14,1990.70137,991.9
1990,9,15,1990.70411,995.8
1990,9,16,1990.706849,990.8
1990,9,17,1990.709589,982.6
1990,9,18,1990.712329,987.6
1990,9,19,1990.715068,1001.6
1990,9,20,1990.717808,1003.6
1990,9,21,1990.720548,996.1
1990,9,22,1990.723288,991
1990,9,23,1990.726027,980.9
1990,9,24,1990.728767,970.4
1990,9,25,1990.731507,958.2
1990,9,26,1990.734247,962.5
1990,9,27,1990.736986,962.1
1990,9,28,1990.739726,958
1990,9,29,1990.742466,945.7
1990,9,30,1990.745205,929
1990,10,1,1990.747945,916.5
1990,10,2,1990.750685,912.1
1990,10,3,1990.753425,917.2
1990,10,4,1990.756164,939.6
1990,10,5,1990.758904,943.2
1990,10,6,1990.761644,941.3
1990,10,7,1990.764384,942.1
1990,10,8,1990.767123,943.3
1990,10,9,1990.769863,954.4
1990,10,10,1990.772603,990.1
1990,10,11,1990.775342,993.4
1990,10,12,1990.778082,983.8
1990,10,13,1990.780822,962.3
1990,10,14,1990.783562,950.6
1990,10,15,1990.786301,935.4
1990,10,16,1990.789041,925.8
1990,10,17,1990.791781,921.8
1990,10,18,1990.794521,915.1
1990,10,19,1990.79726,900.9
1990,10,20,1990.8,899.1
1990,10,21,1990.80274,887.6
1990,10,22,1990.805479,884.4
1990,10,23,1990.808219,909.7
1990,10,24,1990.810959,902.5
1990,10,25,1990.813699,907.9
1990,10,26,1990.816438,931.5
1990,10,27,1990.819178,961.7
1990,10,28,1990.821918,952
1990,10,29,1990.824658,948.7
1990,10,30,1990.827397,972.4
1990,10,31,1990.830137,959.4
1990,11,1,1990.832877,937.9
1990,11,2,1990.835616,921.7
1990,11,3,1990.838356,921.7
1990,11,4,1990.841096,918.6
1990,11,5,1990.843836,900.7
1990,11,6,1990.846575,891.7
1990,11,7,1990.849315,885.8
1990,11,8,1990.852055,897.6
1990,11,9,1990.854795,899.9
1990,11,10,1990.857534,895.8
1990,11,11,1990.860274,884.5
1990,11,12,1990.863014,898.7
1990,11,13,1990.865753,890.7
1990,11,14,1990.868493,882.5
1990,11,15,1990.871233,873.7
1990,11,16,1990.873973,868
1990,11,17,1990.876712,867.2
1990,11,18,1990.879452,860.8
1990,11,19,1990.882192,853.8
1990,11,20,1990.884932,849.6
1990,11,21,1990.887671,861.2
1990,11,22,1990.890411,867.2
1990,11,23,1990.893151,868
1990,11,24,1990.89589,872.2
1990,11,25,1990.89863,870.7
1990,11,26,1990.90137,871.2
1990,11,27,1990.90411,891
1990,11,28,1990.906849,889.8
1990,11,29,1990.909589,883
1990,11,30,1990.912329,878.4
1990,12,1,1990.915068,869
1990,12,2,1990.917808,869.6
1990,12,3,1990.920548,865.5
1990,12,4,1990.923288,860.5
1990,12,5,1990.926027,860.4
1990,12,6,1990.928767,860.7
1990,12,7,1990.931507,864.9
1990,12,8,1990.934247,877.4
1990,12,9,1990.936986,921.3
1990,12,10,1990.939726,908.3
1990,12,11,1990.942466,914.8
1990,12,12,1990.945205,894.6
1990,12,13,1990.947945,885.5
1990,12,14,1990.950685,885
1990,12,15,1990.953425,885.9
1990,12,16,1990.956164,882.7
1990,12,17,1990.958904,874.1
1990,12,18,1990.961644,877.9
1990,12,19,1990.964384,889.2
1990,12,20,1990.967123,882.2
1990,12,21,1990.969863,872.9
1990,12,22,1990.972603,894.8
1990,12,23,1990.975342,921.5
1990,12,24,1990.978082,904.4
1990,12,25,1990.980822,891.5
1990,12,26,1990.983562,882.6
1990,12,27,1990.986301,868.4
1990,12,28,1990.989041,864.7
1990,12,29,1990.991781,851
1990,12,30,1990.994521,866.2
1990,12,31,1990.99726,876.8
1991,1,1,1991,855.9
1991,1,2,1991.00274,847.6
1991,1,3,1991.005479,845.7
1991,1,4,1991.008219,839.9
1991,1,5,1991.010959,837.2
1991,1,6,1991.013699,834
1991,1,7,1991.016438,828.6
1991,1,8,1991.019178,816.8
1991,1,9,1991.021918,820.6
1991,1,10,1991.024658,818.5
1991,1,11,1991.027397,806.7
1991,1,12,1991.030137,815.2
1991,1,13,1991.032877,817.5
1991,1,14,1991.035616,823.2
1991,1,15,1991.038356,820
1991,1,16,1991.041096,815
1991,1,17,1991.043836,816.7
1991,1,18,1991.046575,828.9
1991,1,19,1991.049315,827.8
1991,1,20,1991.052055,818.3
1991,1,21,1991.054795,813.3
1991,1,22,1991.057534,814.1
1991,1,23,1991.060274,817.4
1991,1,24,1991.063014,809.7
1991,1,25,1991.065753,822.5
1991,1,26,1991.068493,825.3
1991,1,27,1991.071233,807.6
1991,1,28,1991.073973,800.2
1991,1,29,1991.076712,789
1991,1,30,1991.079452,781.9
1991,1,31,1991.082192,814
1991,2,1,1991.084932,861.3
1991,2,2,1991.087671,866.7
1991,2,3,1991.090411,862.9
1991,2,4,1991.093151,852.7
1991,2,5,1991.09589,844.9
1991,2,6,1991.09863,834.2
1991,2,7,1991.10137,820.5
1991,2,8,1991.10411,806.9
1991,2,9,1991.106849,804
1991,2,10,1991.109589,819.5
1991,2,11,1991.112329,815.7
1991,2,12,1991.115068,810.9
1991,2,13,1991.117808,806.7
1991,2,14,1991.120548,801.7
1991,2,15,1991.123288,791.7
1991,2,16,1991.126027,787.8
1991,2,17,1991.128767,780.2
1991,2,18,1991.131507,786
1991,2,19,1991.134247,783.1
1991,2,20,1991.136986,795.4
1991,2,21,1991.139726,809.6
1991,2,22,1991.142466,824.5
1991,2,23,1991.145205,827.4
1991,2,24,1991.147945,831.5
1991,2,25,1991.150685,819
1991,2,26,1991.153425,796.7
1991,2,27,1991.156164,784.9
1991,2,28,1991.158904,791.6
1991,3,1,1991.161644,800.7
1991,3,2,1991.164384,806.2
1991,3,3,1991.167123,800.6
1991,3,4,1991.169863,802.1
1991,3,5,1991.172603,829.5
1991,3,6,1991.175342,848.7
1991,3,7,1991.178082,844.1
1991,3,8,1991.180822,853
1991,3,9,1991.183562,856.1
1991,3,10,1991.186301,933
1991,3,11,1991.189041,936
1991,3,12,1991.191781,941.2
1991,3,13,1991.194521,986.8
1991,3,14,1991.19726,1060.1
1991,3,15,1991.2,1073.3
1991,3,16,1991.20274,1067.1
1991,3,17,1991.205479,1055.9
1991,3,18,1991.208219,1070.4
1991,3,19,1991.210959,1057
1991,3,20,1991.213699,1059
1991,3,21,1991.216438,1032.4
1991,3,22,1991.219178,1057.5
1991,3,23,1991.221918,1029.4
1991,3,24,1991.224658,1335.6
1991,3,25,1991.227397,1340.5
1991,3,26,1991.230137,1278.8
1991,3,27,1991.232877,1264.2
1991,3,28,1991.235616,1238.4
1991,3,29,1991.238356,1197.3
1991,3,30,1991.241096,1196.2
1991,3,31,1991.243836,1224.8
1991,4,1,1991.246575,1166.4
1991,4,2,1991.249315,1100.3
1991,4,3,1991.252055,1083.5
1991,4,4,1991.254795,1086.4
1991,4,5,1991.257534,1115.4
1991,4,6,1991.260274,1115.2
1991,4,7,1991.263014,1096
1991,4,8,1991.265753,1093.6
1991,4,9,1991.268493,1088.7
1991,4,10,1991.271233,1062.2
1991,4,11,1991.273973,1070.5
1991,4,12,1991.276712,1043.3
1991,4,13,1991.279452,1032.1
1991,4,14,1991.282192,1015.6
1991,4,15,1991.284932,963.7
1991,4,16,1991.287671,950
1991,4,17,1991.290411,933.2
1991,4,18,1991.293151,906.9
1991,4,19,1991.29589,890.6
1991,4,20,1991.29863,881.4
1991,4,21,1991.30137,894.5
1991,4,22,1991.30411,879.3
1991,4,23,1991.306849,864.8
